last_name,birth_year,female,male,sex_ratio
aabhaa,1940,168.0,467.0,2.7797619047619047
aabhaa,1945,277.0,392.0,1.4151624548736461
aabhaa,1950,431.0,386.0,0.8955916473317865
aabhaa,1953,322.0,357.0,1.108695652173913
aabhaa,1955,557.0,530.0,0.9515260323159784
aabhaa,1956,388.0,342.0,0.8814432989690721
aabhaa,1957,435.0,336.0,0.7724137931034483
aabhaa,1958,455.0,584.0,1.2835164835164836
aabhaa,1959,296.0,305.0,1.0304054054054055
aabhaa,1960,834.0,861.0,1.0323741007194245
aabhaa,1961,485.0,527.0,1.0865979381443298
aabhaa,1962,309.0,398.0,1.2880258899676376
aabhaa,1963,669.0,684.0,1.0224215246636772
aabhaa,1964,317.0,311.0,0.9810725552050473
aabhaa,1965,995.0,923.0,0.9276381909547738
aabhaa,1966,590.0,593.0,1.005084745762712
aabhaa,1967,637.0,511.0,0.8021978021978022
aabhaa,1968,733.0,816.0,1.1132332878581173
aabhaa,1969,531.0,567.0,1.0677966101694916
aabhaa,1970,1256.0,1399.0,1.1138535031847134
aabhaa,1971,769.0,797.0,1.0364109232769831
aabhaa,1972,533.0,567.0,1.0637898686679175
aabhaa,1973,950.0,881.0,0.9273684210526316
aabhaa,1974,587.0,545.0,0.9284497444633731
aabhaa,1975,1440.0,1343.0,0.9326388888888889
aabhaa,1976,950.0,790.0,0.8315789473684211
aabhaa,1977,1017.0,950.0,0.9341199606686332
aabhaa,1978,986.0,1035.0,1.0496957403651115
aabhaa,1979,946.0,869.0,0.9186046511627907
aabhaa,1980,1487.0,1078.0,0.7249495628782784
aabhaa,1981,1294.0,1078.0,0.8330757341576507
aabhaa,1982,934.0,670.0,0.7173447537473233
aabhaa,1983,1284.0,1160.0,0.9034267912772586
aabhaa,1984,896.0,709.0,0.7912946428571429
aabhaa,1985,1436.0,1330.0,0.9261838440111421
aabhaa,1986,1279.0,1264.0,0.9882720875684128
aabhaa,1987,1668.0,1764.0,1.0575539568345325
aabhaa,1988,1114.0,1103.0,0.9901256732495511
aabhaa,1989,824.0,595.0,0.7220873786407767
aabhaa,1990,963.0,791.0,0.8213914849428868
aabhaa,1991,1106.0,911.0,0.8236889692585895
aabhaa,1992,1255.0,1038.0,0.8270916334661355
aabhaa,1993,1360.0,1286.0,0.9455882352941176
aabhaa,1994,1575.0,1358.0,0.8622222222222222
aabhaa,1995,1520.0,1571.0,1.0335526315789474
aabhaa,1996,1222.0,1109.0,0.9075286415711947
aabhaa,1997,1185.0,1330.0,1.1223628691983123
aabhaa,1998,972.0,1097.0,1.1286008230452675
aabhaa,1999,367.0,410.0,1.11716621253406
aabhaa,2008,,989.0,
aadivaasee,1988,209.0,291.0,1.3923444976076556
aadivaasee,1990,224.0,345.0,1.5401785714285714
aadivaasee,1991,321.0,429.0,1.3364485981308412
aadivaasee,1992,321.0,496.0,1.5451713395638629
aadivaasee,1993,516.0,570.0,1.1046511627906976
aadivaasee,1994,535.0,697.0,1.302803738317757
aadivaasee,1995,542.0,772.0,1.4243542435424354
aadivaasee,1996,360.0,459.0,1.275
aadivaasee,1997,254.0,369.0,1.452755905511811
aadivaasee,1998,195.0,369.0,1.8923076923076922
aajabamsee,1987,250.0,276.0,1.104
aajabamsee,1988,261.0,276.0,1.0574712643678161
aakula,1978,252.0,262.0,1.0396825396825398
aakula,1979,263.0,285.0,1.0836501901140685
aakula,1985,309.0,273.0,0.883495145631068
aakula,1986,303.0,341.0,1.1254125412541254
aamgad,1989,272.0,229.0,0.8419117647058824
aamgad,1990,293.0,246.0,0.8395904436860068
aamgadi,1984,244.0,269.0,1.1024590163934427
aamkus,1954,356.0,191.0,0.5365168539325843
aamkus,1955,349.0,159.0,0.45558739255014324
aamkus,1956,515.0,265.0,0.5145631067961165
aamkus,1958,418.0,184.0,0.44019138755980863
aamkus,1959,772.0,312.0,0.40414507772020725
aamkus,1960,549.0,275.0,0.5009107468123861
aamkus,1961,802.0,303.0,0.3778054862842893
aamkus,1962,737.0,299.0,0.4056987788331072
aamkus,1963,800.0,350.0,0.4375
aamkus,1964,1038.0,400.0,0.3853564547206166
aamkus,1965,1027.0,369.0,0.3592989289191821
aamkus,1966,1480.0,538.0,0.3635135135135135
aamkus,1967,804.0,395.0,0.49129353233830847
aamkus,1968,1070.0,390.0,0.3644859813084112
aamkus,1969,1654.0,620.0,0.37484885126964934
aamkus,1970,1212.0,449.0,0.3704620462046205
aamkus,1971,1713.0,700.0,0.40863981319322823
aamkus,1972,1410.0,587.0,0.41631205673758864
aamkus,1973,1585.0,766.0,0.4832807570977918
aamkus,1974,1544.0,776.0,0.5025906735751295
aamkus,1975,1559.0,851.0,0.5458627325208467
aamkus,1976,2095.0,1126.0,0.5374701670644392
aamkus,1977,1007.0,811.0,0.8053624627606752
aamkus,1978,1501.0,830.0,0.5529646902065289
aamkus,1979,2069.0,1313.0,0.6346060898985016
aamkus,1980,1652.0,1236.0,0.7481840193704601
aamkus,1981,2568.0,1713.0,0.6670560747663551
aamkus,1982,2156.0,1731.0,0.8028756957328386
aamkus,1983,1755.0,1926.0,1.0974358974358975
aamkus,1984,1368.0,1223.0,0.8940058479532164
aamkus,1985,1493.0,1476.0,0.9886135298057602
aamkus,1986,1549.0,1402.0,0.9051000645577792
aamkus,1987,1711.0,1980.0,1.157218001168907
aamkus,1988,2096.0,2115.0,1.0090648854961832
aamkus,1989,2124.0,2234.0,1.051789077212806
aamkus,1990,2385.0,2358.0,0.9886792452830189
aamkus,1991,1702.0,2492.0,1.464159811985899
aamkus,1992,1862.0,2294.0,1.2320085929108486
aamkus,1993,1400.0,1963.0,1.4021428571428571
aamkus,1994,1998.0,2380.0,1.1911911911911912
aamkus,1995,1694.0,2262.0,1.3353010625737898
aamkus,1996,1342.0,1761.0,1.312220566318927
aamkus,1997,519.0,1229.0,2.368015414258189
aamkus,1998,1006.0,1161.0,1.154075546719682
aamkus,1999,304.0,416.0,1.368421052631579
aamkus,2014,538.0,222.0,0.41263940520446096
aamkus,2016,1048.0,436.0,0.41603053435114506
aanamd,1949,257.0,243.0,0.9455252918287937
aanamd,1951,306.0,231.0,0.7549019607843137
aanamd,1954,336.0,277.0,0.8244047619047619
aanamd,1955,353.0,257.0,0.7280453257790368
aanamd,1956,496.0,396.0,0.7983870967741935
aanamd,1957,327.0,244.0,0.746177370030581
aanamd,1958,388.0,287.0,0.7396907216494846
aanamd,1959,603.0,458.0,0.7595356550580431
aanamd,1960,457.0,361.0,0.7899343544857768
aanamd,1961,677.0,487.0,0.7193500738552437
aanamd,1962,566.0,429.0,0.7579505300353356
aanamd,1963,629.0,442.0,0.7027027027027027
aanamd,1964,710.0,508.0,0.7154929577464789
aanamd,1965,741.0,495.0,0.6680161943319838
aanamd,1966,1040.0,688.0,0.6615384615384615
aanamd,1967,672.0,485.0,0.7217261904761905
aanamd,1968,827.0,542.0,0.6553808948004837
aanamd,1969,1103.0,784.0,0.7107887579329103
aanamd,1970,892.0,679.0,0.7612107623318386
aanamd,1971,1371.0,1034.0,0.7541940189642596
aanamd,1972,1126.0,1001.0,0.88898756660746
aanamd,1973,1412.0,1202.0,0.8512747875354107
aanamd,1974,1236.0,1151.0,0.9312297734627831
aanamd,1975,1484.0,1309.0,0.8820754716981132
aanamd,1976,1968.0,1436.0,0.7296747967479674
aanamd,1977,1344.0,1272.0,0.9464285714285714
aanamd,1978,1648.0,1326.0,0.8046116504854369
aanamd,1979,1927.0,1642.0,0.8521017125064868
aanamd,1980,1760.0,1521.0,0.8642045454545455
aanamd,1981,2328.0,1805.0,0.7753436426116839
aanamd,1982,1942.0,1785.0,0.9191555097837281
aanamd,1983,1775.0,1702.0,0.9588732394366197
aanamd,1984,1616.0,1510.0,0.9344059405940595
aanamd,1985,1666.0,1774.0,1.0648259303721488
aanamd,1986,1624.0,1808.0,1.1133004926108374
aanamd,1987,1753.0,2014.0,1.1488876212207644
aanamd,1988,1869.0,2161.0,1.1562332798287855
aanamd,1989,1729.0,1731.0,1.0011567379988433
aanamd,1990,1706.0,2252.0,1.3200468933177023
aanamd,1991,1472.0,2313.0,1.5713315217391304
aanamd,1992,1460.0,2296.0,1.5726027397260274
aanamd,1993,1249.0,2207.0,1.767013610888711
aanamd,1994,1434.0,2594.0,1.808926080892608
aanamd,1995,1290.0,2668.0,2.068217054263566
aanamd,1996,1014.0,2526.0,2.4911242603550297
aanamd,1997,754.0,2111.0,2.7997347480106103
aanamd,1998,828.0,1589.0,1.9190821256038648
aanamd,1999,342.0,1329.0,3.8859649122807016
aanamdaa,1936,353.0,347.0,0.9830028328611898
aanamdaa,1939,379.0,321.0,0.8469656992084432
aanamdaa,1940,272.0,288.0,1.0588235294117647
aanamdaa,1941,425.0,370.0,0.8705882352941177
aanamdaa,1942,383.0,326.0,0.8511749347258486
aanamdaa,1943,313.0,280.0,0.8945686900958466
aanamdaa,1944,542.0,411.0,0.7583025830258303
aanamdaa,1945,425.0,407.0,0.9576470588235294
aanamdaa,1946,601.0,494.0,0.8219633943427621
aanamdaa,1947,539.0,499.0,0.9257884972170687
aanamdaa,1948,480.0,496.0,1.0333333333333334
aanamdaa,1949,839.0,732.0,0.8724672228843862
aanamdaa,1950,589.0,588.0,0.99830220713073
aanamdaa,1951,687.0,609.0,0.8864628820960698
aanamdaa,1952,808.0,740.0,0.9158415841584159
aanamdaa,1953,563.0,694.0,1.2326820603907638
aanamdaa,1954,1139.0,863.0,0.7576821773485514
aanamdaa,1955,740.0,767.0,1.0364864864864864
aanamdaa,1956,1161.0,1131.0,0.9741602067183462
aanamdaa,1957,918.0,875.0,0.9531590413943355
aanamdaa,1958,887.0,762.0,0.859075535512965
aanamdaa,1959,1604.0,1317.0,0.821072319201995
aanamdaa,1960,895.0,1114.0,1.2446927374301675
aanamdaa,1961,1299.0,1251.0,0.9630484988452656
aanamdaa,1962,1534.0,1364.0,0.8891786179921773
aanamdaa,1963,1165.0,1060.0,0.9098712446351931
aanamdaa,1964,1791.0,1377.0,0.7688442211055276
aanamdaa,1965,1341.0,1265.0,0.9433258762117822
aanamdaa,1966,1867.0,1809.0,0.9689341189073379
aanamdaa,1967,1292.0,1195.0,0.9249226006191951
aanamdaa,1968,1312.0,1318.0,1.0045731707317074
aanamdaa,1969,2075.0,1917.0,0.923855421686747
aanamdaa,1970,1467.0,1642.0,1.1192910702113157
aanamdaa,1971,1748.0,2133.0,1.2202517162471396
aanamdaa,1972,1718.0,1975.0,1.149592549476135
aanamdaa,1973,1739.0,2197.0,1.263369752731455
aanamdaa,1974,1817.0,2206.0,1.2140891579526691
aanamdaa,1975,1589.0,2397.0,1.5084959093769665
aanamdaa,1976,1933.0,2568.0,1.3285049146404553
aanamdaa,1977,1088.0,1849.0,1.6994485294117647
aanamdaa,1978,1296.0,1889.0,1.4575617283950617
aanamdaa,1979,1745.0,2560.0,1.4670487106017192
aanamdaa,1980,1420.0,2207.0,1.554225352112676
aanamdaa,1981,2264.0,2689.0,1.187720848056537
aanamdaa,1982,1756.0,2775.0,1.5802961275626424
aanamdaa,1983,1282.0,2602.0,2.0296411856474257
aanamdaa,1984,959.0,1398.0,1.4577685088633994
aanamdaa,1985,968.0,1731.0,1.7882231404958677
aanamdaa,1986,908.0,1635.0,1.800660792951542
aanamdaa,1987,1147.0,2072.0,1.8064516129032258
aanamdaa,1988,1195.0,2082.0,1.7422594142259413
aanamdaa,1989,1242.0,2188.0,1.7616747181964574
aanamdaa,1990,1257.0,2226.0,1.7708830548926013
aanamdaa,1991,1157.0,2090.0,1.8063958513396716
aanamdaa,1992,945.0,1805.0,1.91005291005291
aanamdaa,1993,885.0,1368.0,1.5457627118644068
aanamdaa,1994,970.0,1702.0,1.754639175257732
aanamdaa,1995,863.0,1582.0,1.8331402085747392
aanamdaa,1996,640.0,1348.0,2.10625
aanamdaa,1997,496.0,897.0,1.8084677419354838
aanamdaa,1998,589.0,845.0,1.434634974533107
aanamdaa,1999,197.0,306.0,1.5532994923857868
aanamdaa,2012,369.0,161.0,0.4363143631436314
aanamdaa,2014,296.0,278.0,0.9391891891891891
aaryaa,1984,285.0,211.0,0.7403508771929824
aaryaa,1985,293.0,207.0,0.7064846416382252
aaryaa,1986,361.0,240.0,0.6648199445983379
aaryaa,1987,414.0,254.0,0.6135265700483091
aaryaa,1988,426.0,250.0,0.5868544600938967
aaryaa,1989,473.0,338.0,0.7145877378435518
aaryaa,1990,639.0,434.0,0.6791862284820032
aaryaa,1991,679.0,513.0,0.7555228276877761
aaryaa,1992,788.0,562.0,0.7131979695431472
aaryaa,1993,823.0,582.0,0.707168894289186
aaryaa,1994,929.0,664.0,0.7147470398277718
aaryaa,1995,906.0,624.0,0.6887417218543046
aaryaa,1996,944.0,669.0,0.7086864406779662
aaryaa,1997,792.0,556.0,0.702020202020202
aaryaa,1998,608.0,499.0,0.8207236842105263
aaryaa,1999,362.0,311.0,0.8591160220994475
aay,1965,273.0,299.0,1.0952380952380953
aay,1970,362.0,417.0,1.1519337016574585
aay,1973,358.0,295.0,0.8240223463687151
aay,1975,459.0,340.0,0.7407407407407407
aay,1977,310.0,264.0,0.8516129032258064
aay,1978,288.0,276.0,0.9583333333333334
aay,1980,391.0,275.0,0.7033248081841432
aay,1981,271.0,234.0,0.8634686346863468
aay,1983,360.0,285.0,0.7916666666666666
aay,1985,433.0,307.0,0.7090069284064665
aay,1986,377.0,301.0,0.7984084880636605
aay,1987,402.0,452.0,1.1243781094527363
aay,1988,264.0,244.0,0.9242424242424242
aay,1990,313.0,264.0,0.8434504792332268
aay,1991,327.0,296.0,0.9051987767584098
aay,1992,310.0,277.0,0.8935483870967742
aay,1993,318.0,290.0,0.9119496855345912
aay,1994,354.0,315.0,0.8898305084745762
aay,1995,304.0,396.0,1.3026315789473684
aay,1997,207.0,368.0,1.7777777777777777
aay,1998,209.0,299.0,1.430622009569378
aay,2010,,879.0,
abdul,1936,336.0,244.0,0.7261904761904762
abdul,1939,290.0,240.0,0.8275862068965517
abdul,1941,474.0,290.0,0.6118143459915611
abdul,1943,290.0,300.0,1.0344827586206897
abdul,1944,377.0,357.0,0.946949602122016
abdul,1945,315.0,327.0,1.0380952380952382
abdul,1946,561.0,478.0,0.8520499108734403
abdul,1947,385.0,429.0,1.1142857142857143
abdul,1948,413.0,409.0,0.9903147699757869
abdul,1949,634.0,589.0,0.9290220820189274
abdul,1950,482.0,522.0,1.0829875518672198
abdul,1951,676.0,621.0,0.9186390532544378
abdul,1952,548.0,551.0,1.0054744525547445
abdul,1953,487.0,585.0,1.2012320328542094
abdul,1954,803.0,711.0,0.8854296388542964
abdul,1955,605.0,631.0,1.0429752066115703
abdul,1956,1007.0,1027.0,1.0198609731876862
abdul,1957,423.0,646.0,1.5271867612293144
abdul,1958,639.0,767.0,1.2003129890453834
abdul,1959,1142.0,1013.0,0.8870402802101576
abdul,1960,742.0,902.0,1.215633423180593
abdul,1961,1272.0,1131.0,0.8891509433962265
abdul,1962,922.0,996.0,1.0802603036876355
abdul,1963,923.0,1141.0,1.2361863488624052
abdul,1964,1128.0,1164.0,1.0319148936170213
abdul,1965,1044.0,1166.0,1.1168582375478928
abdul,1966,1543.0,1850.0,1.1989630589760207
abdul,1967,595.0,1054.0,1.7714285714285714
abdul,1968,1052.0,1320.0,1.2547528517110267
abdul,1969,1530.0,1559.0,1.018954248366013
abdul,1970,1182.0,1489.0,1.2597292724196278
abdul,1971,1750.0,2211.0,1.2634285714285713
abdul,1972,1317.0,1619.0,1.2293090356871679
abdul,1973,1535.0,1903.0,1.2397394136807818
abdul,1974,1307.0,1768.0,1.352716143840857
abdul,1975,1452.0,1957.0,1.3477961432506886
abdul,1976,2018.0,2400.0,1.1892963330029733
abdul,1977,979.0,1803.0,1.8416751787538304
abdul,1978,1558.0,1830.0,1.1745827984595636
abdul,1979,1961.0,2280.0,1.1626721060683325
abdul,1980,1639.0,2110.0,1.2873703477730323
abdul,1981,2189.0,2925.0,1.336226587482869
abdul,1982,1926.0,2374.0,1.2326064382139148
abdul,1983,1898.0,2785.0,1.4673340358271865
abdul,1984,1570.0,2033.0,1.2949044585987262
abdul,1985,1562.0,2081.0,1.3322663252240716
abdul,1986,1721.0,2267.0,1.3172574084834399
abdul,1987,1620.0,2634.0,1.625925925925926
abdul,1988,1907.0,2484.0,1.3025694808599895
abdul,1989,2054.0,2119.0,1.0316455696202531
abdul,1990,1940.0,2333.0,1.2025773195876288
abdul,1991,1563.0,2213.0,1.4158669225847729
abdul,1992,1700.0,2237.0,1.3158823529411765
abdul,1993,1414.0,1936.0,1.3691654879773691
abdul,1994,1852.0,2052.0,1.1079913606911447
abdul,1995,1538.0,1909.0,1.241222366710013
abdul,1996,1146.0,1504.0,1.3123909249563699
abdul,1997,587.0,1152.0,1.9625212947189097
abdul,1998,886.0,842.0,0.9503386004514672
abdul,1999,257.0,264.0,1.027237354085603
abdul,2012,353.0,309.0,0.8753541076487252
abdul,2014,339.0,405.0,1.1946902654867257
abdul,2016,717.0,479.0,0.6680613668061367
abhay,1974,346.0,193.0,0.5578034682080925
abhay,1975,333.0,207.0,0.6216216216216216
abhay,1976,441.0,223.0,0.5056689342403629
abhay,1977,336.0,230.0,0.6845238095238095
abhay,1978,375.0,205.0,0.5466666666666666
abhay,1979,427.0,256.0,0.5995316159250585
abhay,1980,435.0,231.0,0.5310344827586206
abhay,1981,429.0,250.0,0.5827505827505828
abhay,1982,379.0,240.0,0.633245382585752
abhay,1983,428.0,212.0,0.4953271028037383
abhay,1984,377.0,196.0,0.519893899204244
abhay,1985,350.0,214.0,0.6114285714285714
abhay,1986,343.0,180.0,0.5247813411078717
abhay,1987,338.0,201.0,0.5946745562130178
abhay,1988,318.0,222.0,0.6981132075471698
abhay,1989,325.0,198.0,0.6092307692307692
abhay,1990,311.0,236.0,0.7588424437299035
abhay,1991,261.0,241.0,0.9233716475095786
abraham,1974,233.0,274.0,1.1759656652360515
abraham,1980,300.0,324.0,1.08
abraham,1981,263.0,339.0,1.2889733840304183
abraham,1982,349.0,336.0,0.9627507163323782
abraham,1983,338.0,384.0,1.136094674556213
abraham,1984,343.0,409.0,1.1924198250728864
abraham,1985,384.0,493.0,1.2838541666666667
abraham,1986,433.0,532.0,1.2286374133949192
abraham,1987,534.0,621.0,1.1629213483146068
abraham,1988,452.0,599.0,1.325221238938053
abraham,1989,534.0,677.0,1.2677902621722847
abraham,1990,566.0,699.0,1.234982332155477
abraham,1991,565.0,691.0,1.2230088495575222
abraham,1992,526.0,598.0,1.1368821292775666
abraham,1993,489.0,563.0,1.1513292433537832
abraham,1994,504.0,590.0,1.1706349206349207
abraham,1995,506.0,550.0,1.0869565217391304
abraham,1996,472.0,553.0,1.1716101694915255
abraham,1997,402.0,481.0,1.1965174129353233
abraham,1998,297.0,463.0,1.5589225589225588
adhikaaree,1985,259.0,234.0,0.9034749034749034
adhikaaree,1986,254.0,269.0,1.0590551181102361
adhikaaree,1990,285.0,283.0,0.9929824561403509
adhikaaree,1991,264.0,314.0,1.1893939393939394
adhikaaree,1992,278.0,275.0,0.9892086330935251
adhikaaree,1993,253.0,307.0,1.2134387351778657
adhikaaree,1994,297.0,322.0,1.0841750841750841
adhikaaree,1995,256.0,285.0,1.11328125
agarwal,1982,233.0,277.0,1.1888412017167382
agarwal,1985,261.0,319.0,1.2222222222222223
agarwal,1987,310.0,307.0,0.9903225806451613
agarwal,1990,356.0,347.0,0.9747191011235955
agarwal,1995,267.0,341.0,1.2771535580524345
agarwal,2013,207.0,374.0,1.8067632850241546
agarwal,2016,281.0,293.0,1.0427046263345197
agarwal,2017,266.0,272.0,1.0225563909774436
agarwal,2018,297.0,359.0,1.2087542087542087
agarwal,2020,460.0,471.0,1.0239130434782608
aggarwal,1972,292.0,258.0,0.8835616438356164
aggarwal,1973,292.0,255.0,0.8732876712328768
aggarwal,1975,441.0,361.0,0.81859410430839
aggarwal,1976,297.0,293.0,0.9865319865319865
aggarwal,1977,343.0,374.0,1.0903790087463556
aggarwal,1978,305.0,320.0,1.0491803278688525
aggarwal,1980,450.0,397.0,0.8822222222222222
aggarwal,1982,543.0,497.0,0.9152854511970534
aggarwal,1983,512.0,458.0,0.89453125
aggarwal,1984,531.0,461.0,0.8681732580037664
aggarwal,1985,623.0,560.0,0.898876404494382
aggarwal,1986,563.0,468.0,0.8312611012433393
aggarwal,1987,838.0,715.0,0.8532219570405728
aggarwal,1988,554.0,483.0,0.871841155234657
aggarwal,1990,859.0,737.0,0.8579743888242142
aggarwal,1991,293.0,251.0,0.856655290102389
aggarwal,1992,394.0,421.0,1.0685279187817258
aggarwal,1993,417.0,389.0,0.9328537170263789
aggarwal,1994,486.0,471.0,0.9691358024691358
aggarwal,1995,698.0,733.0,1.0501432664756447
aggarwal,1996,349.0,408.0,1.169054441260745
aggarwal,1997,355.0,399.0,1.123943661971831
aggarwal,1998,298.0,424.0,1.4228187919463087
aggarwal,2000,226.0,346.0,1.5309734513274336
aggarwal,2013,485.0,790.0,1.6288659793814433
aggarwal,2015,308.0,336.0,1.0909090909090908
aggarwal,2016,678.0,648.0,0.9557522123893806
aggarwal,2017,643.0,595.0,0.9253499222395023
aggarwal,2018,729.0,840.0,1.1522633744855968
aggarwal,2020,1129.0,1068.0,0.9459698848538529
agnihoothree,1993,189.0,306.0,1.619047619047619
agrahari,1991,231.0,272.0,1.1774891774891776
agrahari,1992,221.0,294.0,1.330316742081448
agrahari,1993,266.0,360.0,1.3533834586466165
agrahari,1994,227.0,326.0,1.4361233480176212
agrahari,1995,255.0,442.0,1.7333333333333334
agravaal,1938,158.0,383.0,2.4240506329113924
agravaal,1939,161.0,476.0,2.9565217391304346
agravaal,1940,194.0,513.0,2.6443298969072164
agravaal,1941,228.0,463.0,2.030701754385965
agravaal,1942,312.0,612.0,1.9615384615384615
agravaal,1943,278.0,639.0,2.2985611510791366
agravaal,1944,349.0,772.0,2.2120343839541547
agravaal,1945,402.0,772.0,1.9203980099502487
agravaal,1946,490.0,801.0,1.6346938775510205
agravaal,1947,576.0,991.0,1.7204861111111112
agravaal,1948,639.0,1065.0,1.6666666666666667
agravaal,1949,664.0,1180.0,1.7771084337349397
agravaal,1950,784.0,1208.0,1.5408163265306123
agravaal,1951,763.0,1189.0,1.5583224115334207
agravaal,1952,922.0,1308.0,1.4186550976138828
agravaal,1953,825.0,1337.0,1.6206060606060606
agravaal,1954,1031.0,1514.0,1.4684772065955383
agravaal,1955,1020.0,1435.0,1.4068627450980393
agravaal,1956,1210.0,1480.0,1.2231404958677685
agravaal,1957,1177.0,1742.0,1.480033984706882
agravaal,1958,1217.0,1822.0,1.4971240755957271
agravaal,1959,1498.0,1939.0,1.294392523364486
agravaal,1960,1460.0,2152.0,1.473972602739726
agravaal,1961,1411.0,2078.0,1.472714386959603
agravaal,1962,1861.0,2331.0,1.2525523911875336
agravaal,1963,1720.0,2271.0,1.3203488372093024
agravaal,1964,1918.0,2359.0,1.22992700729927
agravaal,1965,1907.0,2418.0,1.2679601468274777
agravaal,1966,1918.0,2419.0,1.2612095933263816
agravaal,1967,2186.0,2473.0,1.1312900274473925
agravaal,1968,2103.0,2543.0,1.2092249167855444
agravaal,1969,2038.0,2512.0,1.2325809617271835
agravaal,1970,2371.0,2708.0,1.1421341206242093
agravaal,1971,2234.0,2532.0,1.1333930170098478
agravaal,1972,2427.0,2654.0,1.0935311083642356
agravaal,1973,2413.0,2817.0,1.1674264401160381
agravaal,1974,2250.0,2515.0,1.1177777777777778
agravaal,1975,2784.0,2913.0,1.0463362068965518
agravaal,1976,3084.0,3368.0,1.0920881971465628
agravaal,1977,3154.0,3195.0,1.012999365884591
agravaal,1978,3344.0,3463.0,1.0355861244019138
agravaal,1979,3526.0,3673.0,1.0416903006239364
agravaal,1980,3883.0,3614.0,0.9307236672675766
agravaal,1981,3966.0,3703.0,0.9336863338376198
agravaal,1982,4065.0,4129.0,1.0157441574415744
agravaal,1983,4219.0,4202.0,0.9959706091490874
agravaal,1984,4746.0,4588.0,0.966708807416772
agravaal,1985,4512.0,4564.0,1.0115248226950355
agravaal,1986,5389.0,4666.0,0.865837817776953
agravaal,1987,4947.0,4986.0,1.007883565797453
agravaal,1988,3894.0,4736.0,1.2162300975860298
agravaal,1989,4784.0,4781.0,0.9993729096989966
agravaal,1990,4581.0,4713.0,1.0288146692861821
agravaal,1991,4643.0,5078.0,1.0936894249407711
agravaal,1992,4588.0,5379.0,1.172406277244987
agravaal,1993,4202.0,5528.0,1.3155640171346978
agravaal,1994,3888.0,5035.0,1.2950102880658436
agravaal,1995,3825.0,5108.0,1.3354248366013073
agravaal,1996,2943.0,3415.0,1.1603805640502889
agravaal,1997,2996.0,3214.0,1.0727636849132176
agravaal,1998,1938.0,2514.0,1.2972136222910218
agravaal,1999,1064.0,1255.0,1.1795112781954886
agravaal,2017,1919.0,3339.0,1.7399687337154768
ahiravaar,1973,186.0,310.0,1.6666666666666667
ahiravaar,1975,181.0,317.0,1.7513812154696133
ahiravaar,1976,198.0,331.0,1.6717171717171717
ahiravaar,1977,212.0,373.0,1.759433962264151
ahiravaar,1978,275.0,451.0,1.64
ahiravaar,1979,239.0,399.0,1.6694560669456067
ahiravaar,1980,293.0,408.0,1.3924914675767919
ahiravaar,1981,328.0,435.0,1.326219512195122
ahiravaar,1982,317.0,421.0,1.3280757097791798
ahiravaar,1983,455.0,619.0,1.3604395604395605
ahiravaar,1984,457.0,643.0,1.4070021881838075
ahiravaar,1985,589.0,753.0,1.2784380305602716
ahiravaar,1986,654.0,769.0,1.1758409785932722
ahiravaar,1987,810.0,965.0,1.191358024691358
ahiravaar,1988,947.0,1059.0,1.1182682154171066
ahiravaar,1989,927.0,1056.0,1.13915857605178
ahiravaar,1990,1182.0,1225.0,1.0363790186125212
ahiravaar,1991,1310.0,1417.0,1.081679389312977
ahiravaar,1992,1397.0,1564.0,1.1195418754473874
ahiravaar,1993,1835.0,1805.0,0.9836512261580381
ahiravaar,1994,2120.0,2421.0,1.1419811320754718
ahiravaar,1995,2376.0,2773.0,1.1670875420875422
ahiravaar,1996,2014.0,2334.0,1.1588877855014896
ahiravaar,1997,1740.0,2493.0,1.4327586206896552
ahiravaar,1998,1180.0,1744.0,1.4779661016949153
ajay,1964,345.0,236.0,0.6840579710144927
ajay,1965,409.0,285.0,0.6968215158924206
ajay,1966,473.0,372.0,0.7864693446088795
ajay,1967,466.0,302.0,0.648068669527897
ajay,1968,520.0,426.0,0.8192307692307692
ajay,1969,773.0,541.0,0.6998706338939198
ajay,1970,737.0,572.0,0.7761194029850746
ajay,1971,955.0,792.0,0.8293193717277487
ajay,1972,953.0,648.0,0.6799580272822665
ajay,1973,1227.0,769.0,0.6267318663406682
ajay,1974,1270.0,749.0,0.5897637795275591
ajay,1975,1462.0,824.0,0.5636114911080712
ajay,1976,1854.0,1014.0,0.5469255663430421
ajay,1977,1498.0,808.0,0.5393858477970628
ajay,1978,1678.0,889.0,0.5297973778307509
ajay,1979,2033.0,1071.0,0.5268076733890802
ajay,1980,1916.0,1014.0,0.5292275574112735
ajay,1981,2379.0,1156.0,0.4859184531315679
ajay,1982,2012.0,1069.0,0.5313121272365805
ajay,1983,2035.0,1052.0,0.5169533169533169
ajay,1984,1934.0,938.0,0.48500517063081694
ajay,1985,2052.0,966.0,0.47076023391812866
ajay,1986,2039.0,1092.0,0.5355566454144188
ajay,1987,1881.0,1170.0,0.6220095693779905
ajay,1988,2039.0,1261.0,0.6184404119666503
ajay,1989,1898.0,1245.0,0.6559536354056902
ajay,1990,1903.0,1407.0,0.7393589069889648
ajay,1991,1576.0,1574.0,0.998730964467005
ajay,1992,1434.0,1681.0,1.1722454672245468
ajay,1993,1337.0,2147.0,1.605833956619297
ajay,1994,1485.0,2665.0,1.7946127946127945
